Time,ProfitLabel,TimeFilter,Close,Rsi7,Rsi14,Rsi21,MacdLine1,MacdCandle1,MacdLine2,MacdCandle2,MacdLine3,MacdCandle3,Cci1,Cci2,Cci3,StochMain1,StochSignal1,StochMain2,StochSignal2,StochMain3,StochSignal3,Hour_sin,Hour_cos,RSI7_minus_RSI14,RSI7_minus_RSI21,RSI14_minus_RSI21,RSI7_div_RSI14,RSI7_div_RSI21,RSI14_div_RSI21,RSI7_region,RSI14_region,RSI21_region,RSI_order,MacdHist1,MacdCross1,MacdAboveZero1,MacdSlope1,MacdHist2,MacdCross2,MacdAboveZero2,MacdSlope2,MacdHist3,MacdCross3,MacdAboveZero3,MacdSlope3,CciRegion1,CciRegion2,CciRegion3,StochCross1,StochRegion1,StochCross2,StochRegion2,StochCross3,StochRegion3,ma_diff_7_14,ma_diff_14_21,ma_diff_7_21,ma7_close_diff,ma14_close_diff,ma21_close_diff,tenkan_kijun_diff,spanA_spanB_diff,close_tenkan_diff,close_kijun_diff,close_spanA_diff,close_spanB_diff,boll_bandwidth,close_boll_upper_diff,close_boll_lower_diff,close_boll_middle_diff,boll_upper_middle_diff,boll_lower_middle_diff,close_env_upper_diff,close_env_lower_diff,Rsi7_momentum_1,Rsi7_momentum_2,Rsi7_momentum_3,MacdLine1_momentum_1,MacdLine1_momentum_2,MacdLine1_momentum_3,StochMain1_momentum_1,StochMain1_momentum_2,StochMain1_momentum_3,Rsi14_momentum_1,Rsi14_momentum_2,Rsi14_momentum_3,MacdLine2_momentum_1,MacdLine2_momentum_2,MacdLine2_momentum_3,StochMain2_momentum_1,StochMain2_momentum_2,StochMain2_momentum_3,Rsi21_momentum_1,Rsi21_momentum_2,Rsi21_momentum_3,MacdLine3_momentum_1,MacdLine3_momentum_2,MacdLine3_momentum_3,StochMain3_momentum_1,StochMain3_momentum_2,StochMain3_momentum_3
2025-04-09 09:35:00,2,1,3031.54,72.38,69.41,67.12,5.59,3.86,4.42,3.82,5.49,3.34,69.94,118.93,162.4,81.32,83.87,84.07,85.88,85.82,87.2,0.7071067811865476,-0.7071067811865475,2.97,5.26,2.29,1.04,1.08,1.03,3,3,3,0,1.73,1,1,0.26,0.6,1,1,0.15,2.15,1,1,-0.23,1,2,3,0,2,0,2,0,2,4.3,2.89,7.19,-3.72,-8.02,-10.91,4.63,13.63,6.31,10.94,25.65,39.28,-14.33,12.16,-2.17,26.49,14.33,28.66,6.97,13.01,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 09:40:00,2,1,3030.41,67.82,67.13,65.61,5.65,4.18,4.52,3.93,4.88,3.74,38.35,85.65,122.41,75.35,80.42,82.3,84.2,84.27,85.77,0.7071067811865476,-0.7071067811865475,0.69,2.21,1.52,1.01,1.03,1.02,3,3,3,0,1.47,1,1,0.06,0.59,1,1,0.1,1.14,1,1,-0.61,1,1,2,0,1,0,2,0,2,4.03,2.92,6.95,-1.94,-5.97,-8.89,4.63,13.63,5.18,9.81,24.52,38.15,-13.71,9.81,-3.9,23.52,13.71,27.42,4.64,10.69,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 09:45:00,2,1,3031.12,69.24,67.84,66.11,5.68,4.49,4.61,4.05,4.43,4.05,42.01,79.1,112.38,60.63,72.44,77.67,81.35,80.33,83.47,0.7071067811865476,-0.7071067811865475,1.4,3.13,1.73,1.02,1.05,1.03,3,3,3,0,1.19,1,1,0.03,0.56,1,1,0.09,0.38,1,1,-0.45,1,1,2,0,1,0,1,0,2,3.8,2.94,6.74,-1.99,-5.79,-8.73,4.91,13.63,5.61,10.52,25.23,38.86,-13.34,9.41,-3.93,22.76,13.35,26.69,4.18,10.23,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-04-09 09:50:00,2,1,3033.15,73.19,69.86,67.54,5.8,4.83,4.73,4.19,4.35,4.36,87.48,81.54,111.74,54.86,63.61,79.33,79.77,82.06,82.22,0.7071067811865476,-0.7071067811865475,3.33,5.65,2.32,1.05,1.08,1.03,3,3,3,0,0.97,1,1,0.12,0.54,1,1,0.12,-0.01,0,1,-0.08,1,1,2,0,1,0,1,0,2,3.77,3.0,6.77,-3.01,-6.78,-9.78,6.04,13.63,6.51,12.55,27.26,40.89,-13.93,10.57,-3.36,24.49,13.92,27.85,4.97,11.02,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0
2025-04-09 09:55:00,2,1,3038.89,81.16,74.7,71.15,6.29,5.19,4.94,4.34,5.19,4.72,207.91,119.06,142.55,68.87,61.45,84.89,80.63,87.35,83.25,0.7071067811865476,-0.7071067811865475,6.46,10.01,3.55,1.09,1.14,1.05,4,3,3,0,1.1,1,1,0.49,0.6,1,1,0.21,0.47,1,1,0.84,4,2,2,1,1,1,2,1,2,4.29,3.26,7.55,-6.56,-10.85,-14.11,7.2,14.76,8.49,15.69,31.87,46.63,-15.55,15.35,-0.2,30.89,15.54,31.09,9.16,15.21,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0
2025-04-09 10:00:00,2,1,3041.77,83.96,76.72,72.75,6.83,5.56,5.17,4.51,5.97,5.04,143.33,129.66,141.94,82.92,68.88,89.4,84.54,91.91,87.11,0.49999999999999994,-0.8660254037844387,7.24,11.21,3.97,1.09,1.15,1.05,4,3,3,0,1.27,1,1,0.54,0.66,1,1,0.23,0.93,1,1,0.78,2,2,2,1,2,1,2,1,2,4.82,3.55,8.37,-7.08,-11.9,-15.45,9.44,15.11,7.8,17.24,34.4,49.51,-17.22,17.04,-0.18,34.26,17.22,34.44,10.28,16.34,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
2025-04-09 10:05:00,2,1,3043.63,85.57,77.95,73.74,7.33,5.91,5.4,4.68,6.49,5.27,121.42,155.23,145.64,88.58,80.12,91.31,88.54,94.11,91.13,0.49999999999999994,-0.8660254037844387,7.62,11.83,4.21,1.1,1.16,1.06,4,3,3,0,1.42,1,1,0.5,0.72,1,1,0.23,1.22,1,1,0.52,2,3,2,1,2,1,2,1,2,5.21,3.81,9.02,-6.71,-11.92,-15.73,10.91,15.26,7.45,18.36,35.07,50.33,-18.72,17.59,-1.13,36.32,18.73,37.45,10.1,16.16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-09 10:10:00,1,1,3045.37,87.0,79.06,74.64,7.77,6.25,5.64,4.85,6.81,5.48,121.78,170.4,153.71,81.15,84.21,83.66,88.12,89.6,91.88,0.49999999999999994,-0.8660254037844387,7.94,12.36,4.42,1.1,1.17,1.06,4,3,3,0,1.52,1,1,0.44,0.79,1,1,0.24,1.33,1,1,0.32,2,3,3,0,2,0,2,0,2,5.5,4.04,9.54,-6.34,-11.84,-15.88,11.08,15.09,5.23,16.31,36.98,52.07,-19.62,17.75,-1.87,37.37,19.62,39.24,9.95,16.01,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
2025-04-09 10:15:00,2,1,3041.69,69.94,70.93,69.35,7.74,6.52,5.77,5.02,5.96,5.51,59.72,107.06,116.8,66.77,78.83,71.53,82.17,81.48,88.4,0.49999999999999994,-0.8660254037844387,-0.99,0.59,1.58,0.99,1.01,1.02,3,3,3,2,1.22,1,1,-0.03,0.75,1,1,0.13,0.45,1,1,-0.85,1,2,2,0,1,0,1,0,2,5.08,4.03,9.11,-1.99,-7.07,-11.1,9.57,15.09,1.55,11.12,33.3,48.39,-19.59,12.72,-6.87,32.32,19.6,39.19,4.55,10.62,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 10:20:00,2,1,3043.66,73.22,72.55,70.52,7.78,6.76,5.92,5.19,5.57,5.52,51.56,93.83,112.72,55.88,67.93,64.14,73.11,74.86,81.98,0.49999999999999994,-0.8660254037844387,0.67,2.7,2.03,1.01,1.04,1.03,3,3,3,0,1.02,1,1,0.04,0.73,1,1,0.15,0.05,1,1,-0.39,1,1,2,0,1,0,1,0,1,4.87,4.04,8.91,-2.97,-7.84,-11.88,7.88,15.09,3.52,11.4,33.19,48.28,-19.62,13.3,-6.32,32.92,19.62,39.24,4.86,10.93,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-04-09 10:25:00,2,1,3043.03,70.35,71.18,69.63,7.67,6.99,6.02,5.36,4.96,5.53,39.34,81.67,105.0,42.52,55.06,60.09,65.25,69.98,75.44,0.49999999999999994,-0.8660254037844387,-0.83,0.72,1.55,0.99,1.01,1.02,3,3,3,2,0.68,1,1,-0.11,0.66,1,1,0.1,-0.57,0,1,-0.61,1,1,2,0,1,0,1,0,1,4.49,3.98,8.47,-1.76,-6.25,-10.23,8.64,15.09,2.13,10.77,31.55,46.64,-19.38,11.38,-8.0,30.76,19.38,38.76,3.0,9.07,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 10:30:00,2,1,3043.07,70.44,71.22,69.66,7.5,7.19,6.11,5.52,4.39,5.52,11.34,69.1,94.15,34.2,44.2,60.69,61.64,68.17,71.0,0.49999999999999994,-0.8660254037844387,-0.78,0.78,1.56,0.99,1.01,1.02,3,3,3,2,0.31,1,1,-0.17,0.59,1,1,0.09,-1.13,0,1,-0.57,1,1,1,0,1,0,1,0,1,4.1,3.88,7.98,-1.35,-5.45,-9.33,9.1,14.66,1.71,10.81,31.48,46.14,-18.79,10.12,-8.67,28.91,18.79,37.58,2.13,8.21,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2025-04-09 10:35:00,2,1,3045.01,74.59,73.04,70.91,7.44,7.37,6.21,5.69,4.22,5.51,10.78,66.41,88.49,29.91,35.54,59.79,60.19,66.59,68.25,0.49999999999999994,-0.8660254037844387,1.55,3.68,2.13,1.02,1.05,1.03,3,3,3,0,0.07,1,1,-0.06,0.52,1,1,0.1,-1.29,0,1,-0.17,1,1,1,0,1,0,1,0,1,3.93,3.85,7.78,-2.47,-6.4,-10.25,10.34,13.45,2.41,12.75,33.42,46.87,-17.59,10.57,-7.02,28.16,17.59,35.18,2.96,9.03,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2025-04-09 10:40:00,1,1,3046.07,76.68,74.0,71.58,7.39,7.49,6.31,5.84,4.12,5.39,112.42,86.03,97.24,44.29,36.13,61.68,60.72,69.12,67.96,0.49999999999999994,-0.8660254037844387,2.68,5.1,2.42,1.04,1.07,1.03,3,3,3,0,-0.1,0,1,-0.05,0.47,1,1,0.1,-1.27,0,1,-0.1,2,1,1,1,1,1,1,1,1,3.83,3.81,7.64,-2.64,-6.47,-10.28,11.04,12.67,2.77,13.81,34.48,47.15,-16.76,10.27,-6.49,27.04,16.77,33.53,3.14,9.22,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0
2025-04-09 10:45:00,1,1,3046.61,77.77,74.51,71.93,7.31,7.55,6.39,5.97,3.98,5.17,90.17,69.21,83.47,70.49,48.23,61.34,60.94,73.72,69.81,0.49999999999999994,-0.8660254037844387,3.26,5.84,2.58,1.04,1.08,1.04,3,3,3,0,-0.24,0,1,-0.08,0.42,1,1,0.08,-1.19,0,1,-0.14,1,1,1,1,1,1,1,1,1,3.68,3.77,7.45,-2.39,-6.07,-9.84,13.93,11.58,0.42,14.35,35.02,46.6,-15.17,9.36,-5.81,24.54,15.18,30.35,2.61,8.69,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0
2025-04-09 10:50:00,2,1,3044.54,64.36,69.01,68.56,7.0,7.51,6.42,6.09,3.31,4.81,52.31,62.83,76.29,62.16,58.98,52.44,58.49,72.5,71.78,0.49999999999999994,-0.8660254037844387,-4.65,-4.2,0.45,0.93,0.94,1.01,3,3,3,3,-0.51,0,1,-0.31,0.33,1,1,0.03,-1.5,0,1,-0.67,1,1,1,1,1,0,1,1,1,3.23,3.59,6.82,-0.24,-3.47,-7.06,13.37,10.29,-2.19,11.18,32.95,43.24,-13.36,6.09,-7.27,19.45,13.36,26.72,-0.47,5.61,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 10:55:00,2,1,3041.16,48.45,61.09,63.45,6.41,7.36,6.36,6.17,2.12,4.29,-135.21,-17.46,37.47,43.84,58.83,35.47,49.75,64.4,70.21,0.49999999999999994,-0.8660254037844387,-12.64,-15.0,-2.36,0.79,0.76,0.96,2,3,3,5,-0.95,0,1,-0.59,0.19,1,1,-0.06,-2.17,0,1,-1.19,-1,0,1,0,1,0,1,0,1,2.44,3.27,5.71,2.36,-0.08,-3.35,10.5,7.21,-2.9,7.6,29.5,36.71,-12.07,1.94,-10.13,14.01,12.07,24.14,-4.57,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 11:00:00,2,1,3041.19,48.58,61.13,63.48,5.87,7.15,6.3,6.23,1.35,3.78,-140.77,-98.37,14.37,29.82,45.27,26.12,38.01,53.19,63.36,0.258819045102521,-0.9659258262890682,-12.55,-14.9,-2.35,0.79,0.77,0.96,2,3,3,5,-1.28,0,1,-0.54,0.07,1,1,-0.06,-2.43,0,1,-0.77,-1,0,1,0,1,0,1,0,1,1.83,2.98,4.81,1.74,-0.09,-3.07,9.78,5.01,-2.15,7.63,28.77,33.78,-11.38,1.43,-9.95,12.81,11.38,22.76,-5.12,0.97,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-04-09 11:05:00,2,1,3041.19,48.58,61.13,63.48,5.39,6.89,6.22,6.26,0.85,3.26,-83.2,-102.91,15.77,26.63,33.43,25.66,29.08,43.73,53.78,0.258819045102521,-0.9659258262890682,-12.55,-14.9,-2.35,0.79,0.77,0.96,2,3,3,5,-1.5,0,1,-0.48,-0.04,0,1,-0.08,-2.41,0,1,-0.5,0,-1,1,0,1,0,1,0,1,1.39,2.71,4.1,1.31,-0.08,-2.79,9.78,4.92,-2.15,7.63,27.93,32.85,-10.35,0.84,-9.51,11.19,10.35,20.7,-5.28,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 11:10:00,2,1,3044.14,61.68,65.45,66.03,5.18,6.61,6.2,6.28,1.08,2.82,18.64,18.4,55.68,41.61,32.69,38.72,30.17,41.07,46.0,0.258819045102521,-0.9659258262890682,-3.77,-4.35,-0.58,0.94,0.93,0.99,3,3,3,5,-1.43,0,1,-0.21,-0.08,0,1,-0.02,-1.74,0,1,0.23,1,1,1,1,1,1,1,0,1,1.4,2.59,3.99,-1.23,-2.63,-5.22,9.5,3.16,0.8,10.3,30.88,34.04,-10.03,3.28,-6.75,13.31,10.03,20.06,-2.5,3.59,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2025-04-09 11:15:00,1,1,3048.89,74.08,71.03,69.62,5.34,6.37,6.26,6.3,2.07,2.57,118.6,153.76,105.56,62.93,43.73,58.87,41.08,51.05,45.29,0.258819045102521,-0.9659258262890682,3.05,4.46,1.41,1.04,1.06,1.02,3,3,3,0,-1.03,0,1,0.16,-0.04,0,1,0.06,-0.5,0,1,0.99,2,3,2,1,1,1,1,1,1,1.9,2.67,4.57,-4.49,-6.39,-9.06,9.6,3.14,4.32,13.92,34.3,37.44,-9.65,7.16,-2.49,16.81,9.65,19.3,1.87,7.96,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0
2025-04-09 11:20:00,1,1,3050.55,77.1,72.69,70.75,5.53,6.16,6.33,6.31,2.85,2.41,123.33,183.97,128.74,83.2,62.58,80.71,59.43,70.76,54.3,0.258819045102521,-0.9659258262890682,4.41,6.35,1.94,1.06,1.09,1.03,3,3,3,0,-0.63,0,1,0.19,0.02,1,1,0.07,0.44,1,1,0.78,2,3,2,1,2,1,2,1,1,2.37,2.77,5.14,-4.61,-6.98,-9.75,8.49,4.28,5.94,14.43,33.82,38.1,-8.89,7.81,-1.08,16.7,8.89,17.78,3.16,9.25,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
2025-04-09 11:25:00,1,1,3045.59,54.82,61.37,63.34,5.23,5.92,6.29,6.31,2.21,2.2,57.38,85.52,89.16,78.71,74.95,79.15,72.91,76.57,66.13,0.258819045102521,-0.9659258262890682,-6.55,-8.52,-1.97,0.89,0.87,0.97,2,3,3,5,-0.69,0,1,-0.3,-0.02,0,1,-0.04,0.01,1,1,-0.64,1,1,1,1,1,1,1,1,1,2.01,2.6,4.61,0.26,-1.75,-4.35,6.24,4.59,0.98,7.22,28.15,32.74,-7.18,2.13,-5.05,9.31,7.18,14.36,-2.08,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2025-04-09 11:30:00,2,1,3040.63,41.0,52.56,57.06,4.53,5.61,6.14,6.28,0.8,1.85,-51.06,-70.06,-25.98,53.95,71.95,57.61,72.49,57.61,68.31,0.258819045102521,-0.9659258262890682,-11.56,-16.06,-4.5,0.78,0.72,0.92,2,2,2,5,-1.08,0,1,-0.7,-0.14,0,1,-0.15,-1.05,0,1,-1.41,0,0,0,0,1,0,1,0,1,1.14,2.23,3.37,3.92,2.78,0.55,4.78,4.6,-3.98,0.8,19.58,24.18,-5.6,-3.2,-8.8,2.4,5.6,11.2,-6.82,-0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 11:35:00,2,1,3044.05,50.95,57.13,59.93,4.21,5.3,6.05,6.24,0.61,1.55,-40.68,-33.54,-13.48,31.29,54.65,40.79,59.18,40.79,58.32,0.258819045102521,-0.9659258262890682,-6.18,-8.98,-2.8,0.89,0.85,0.95,2,2,2,5,-1.09,0,1,-0.32,-0.19,0,1,-0.09,-0.94,0,1,-0.19,0,0,0,0,1,0,1,0,1,0.92,2.06,2.98,0.37,-0.55,-2.61,4.47,5.15,-0.56,3.91,22.45,27.6,-5.12,-0.04,-5.16,5.08,5.12,10.24,-3.47,2.62,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-04-09 11:40:00,2,1,3044.96,53.39,58.28,60.67,3.98,5.03,5.98,6.2,0.64,1.38,-19.2,12.68,28.25,26.14,37.13,39.16,45.85,39.16,45.85,0.258819045102521,-0.9659258262890682,-4.89,-7.28,-2.39,0.92,0.88,0.96,2,2,3,5,-1.05,0,1,-0.23,-0.22,0,1,-0.07,-0.74,0,1,0.03,0,1,1,0,1,0,1,0,1,0.87,1.93,2.8,-0.4,-1.27,-3.2,4.47,5.25,0.35,4.82,22.05,27.3,-5.02,0.71,-4.31,5.73,5.02,10.04,-2.7,3.39,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2025-04-09 11:45:00,2,1,3045.23,54.18,58.64,60.89,3.78,4.8,5.91,6.15,0.68,1.31,-21.96,13.03,23.97,40.74,32.72,50.03,43.32,51.06,43.67,0.258819045102521,-0.9659258262890682,-4.46,-6.71,-2.25,0.92,0.89,0.96,2,2,3,5,-1.02,0,1,-0.2,-0.24,0,1,-0.07,-0.63,0,1,0.04,0,1,1,1,1,1,1,1,1,0.83,1.82,2.65,-0.5,-1.33,-3.15,4.87,5.25,0.22,5.09,22.32,27.57,-5.03,0.9,-4.13,5.93,5.03,10.06,-2.44,3.65,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0
2025-04-09 11:50:00,2,1,3042.85,46.15,54.25,57.85,3.39,4.57,5.79,6.11,0.22,1.24,-65.84,-37.29,-44.61,42.31,36.4,43.46,44.22,47.96,46.06,0.258819045102521,-0.9659258262890682,-8.1,-11.7,-3.6,0.85,0.8,0.94,2,2,2,5,-1.18,0,1,-0.39,-0.32,0,1,-0.12,-1.02,0,1,-0.46,0,0,0,1,1,0,1,1,1,0.5,1.61,2.11,1.41,0.91,-0.7,4.84,5.25,-2.89,1.95,19.94,25.19,-5.04,-1.36,-6.4,3.69,5.05,10.09,-4.59,1.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 11:55:00,2,1,3044.05,50.47,56.04,58.93,3.14,4.35,5.68,6.05,0.17,1.14,-26.67,-17.05,-21.34,45.31,42.79,36.88,43.46,45.6,48.21,0.258819045102521,-0.9659258262890682,-5.57,-8.46,-2.89,0.9,0.86,0.95,2,2,2,5,-1.21,0,1,-0.25,-0.37,0,1,-0.11,-0.97,0,1,-0.05,0,0,0,1,1,0,1,0,1,0.4,1.48,1.88,0.15,-0.25,-1.73,4.38,5.39,-1.69,2.69,21.0,26.39,-4.91,-0.27,-5.18,4.64,4.91,9.82,-3.21,2.88,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-04-09 12:00:00,1,1,3045.38,55.12,57.99,60.13,3.01,4.09,5.61,5.98,0.39,0.95,39.03,3.96,-1.24,52.55,46.72,34.43,38.26,45.99,46.51,1.2246467991473532e-16,-1.0,-2.87,-5.01,-2.14,0.95,0.92,0.96,2,2,3,5,-1.08,0,1,-0.13,-0.37,0,1,-0.07,-0.56,0,1,0.22,1,1,0,1,1,0,1,0,1,0.49,1.41,1.9,-0.88,-1.37,-2.78,3.14,5.96,-0.36,2.78,21.76,27.72,-4.92,0.97,-3.95,5.89,4.92,9.84,-1.94,4.15,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
2025-04-09 12:05:00,2,1,3039.85,37.86,48.36,53.34,2.44,3.74,5.41,5.87,-0.56,0.57,-154.99,-80.85,-95.25,39.16,45.67,27.01,32.77,38.22,43.27,1.2246467991473532e-16,-1.0,-10.5,-15.48,-4.98,0.78,0.71,0.91,1,2,2,5,-1.3,0,1,-0.57,-0.46,0,1,-0.2,-1.13,0,0,-0.95,-2,0,0,0,1,0,1,0,1,-0.11,1.1,0.99,3.49,3.6,2.5,1.97,6.52,-5.42,-3.45,13.05,19.57,-5.28,-4.4,-9.68,0.88,5.28,10.56,-7.38,-1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 12:10:00,2,1,3042.33,46.61,52.19,55.7,2.16,3.4,5.28,5.76,-0.6,0.26,-114.73,-95.25,-95.22,37.34,43.02,28.78,30.07,32.6,38.94,1.2246467991473532e-16,-1.0,-5.58,-9.09,-3.51,0.89,0.84,0.94,2,2,2,5,-1.24,0,1,-0.28,-0.48,0,1,-0.13,-0.86,0,0,-0.04,-1,0,0,0,1,0,1,0,1,-0.22,0.95,0.73,0.75,0.97,0.02,-2.28,7.65,-0.61,-2.89,13.08,20.73,-5.33,-1.88,-7.21,3.44,5.32,10.65,-4.98,1.11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2025-04-09 12:15:00,1,1,3045.78,56.54,56.98,58.74,2.19,3.14,5.21,5.66,0.06,0.18,64.51,-1.15,11.48,47.74,41.41,38.49,31.43,32.47,34.43,1.2246467991473532e-16,-1.0,-0.44,-2.2,-1.76,0.99,0.96,0.97,2,2,2,5,-0.95,0,1,0.03,-0.45,0,1,-0.07,-0.12,0,1,0.66,1,0,1,1,1,1,1,0,1,0.13,0.97,1.1,-2.02,-2.15,-3.12,-2.28,8.38,2.84,0.56,15.06,23.44,-5.36,1.53,-3.83,6.89,5.36,10.72,-1.86,4.23,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
2025-04-09 12:20:00,1,1,3047.05,59.75,58.62,59.81,2.29,2.93,5.16,5.56,0.68,0.19,149.31,64.25,76.12,77.51,54.2,73.01,46.76,50.89,38.65,1.2246467991473532e-16,-1.0,1.13,-0.06,-1.19,1.02,1.0,0.98,2,2,2,4,-0.64,0,1,0.1,-0.4,0,1,-0.05,0.49,1,1,0.62,2,1,1,1,1,1,1,1,1,0.49,1.03,1.52,-2.47,-2.96,-3.99,-1.21,8.61,3.65,2.44,12.45,21.06,-5.44,2.75,-2.69,8.19,5.44,10.88,-0.79,5.3,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0
2025-04-09 12:25:00,2,1,3043.8,48.94,53.04,55.92,2.08,2.72,5.04,5.45,0.38,0.16,52.55,18.63,25.62,78.19,67.81,76.0,62.5,54.9,46.08,1.2246467991473532e-16,-1.0,-4.1,-6.98,-2.88,0.92,0.88,0.95,2,2,2,5,-0.64,0,1,-0.21,-0.41,0,1,-0.12,0.22,1,1,-0.3,1,1,1,1,1,1,1,1,1,0.34,0.92,1.26,0.59,0.25,-0.67,-1.21,9.37,0.4,-0.81,8.44,17.81,-5.34,-0.36,-5.7,4.98,5.34,10.68,-3.68,2.41,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0
2025-04-09 12:30:00,1,1,3047.9,59.68,58.42,59.41,2.23,2.55,5.0,5.35,0.97,0.19,96.3,104.12,77.29,80.57,78.76,80.57,76.53,60.89,55.56,1.2246467991473532e-16,-1.0,1.26,0.27,-0.99,1.02,1.0,0.98,2,2,2,1,-0.32,0,1,0.15,-0.35,0,1,-0.04,0.78,1,1,0.59,1,2,1,1,2,1,2,1,1,0.7,1.0,1.7,-2.64,-3.34,-4.34,-1.1,10.21,4.39,3.29,11.7,21.91,-5.58,3.57,-2.01,9.15,5.58,11.16,0.61,6.7,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1
2025-04-09 12:35:00,1,1,3048.08,60.11,58.64,59.56,2.33,2.43,4.96,5.26,1.3,0.31,110.17,166.26,117.15,77.07,78.61,79.52,78.7,66.29,60.69,1.2246467991473532e-16,-1.0,1.47,0.55,-0.92,1.03,1.01,0.98,3,2,2,1,-0.1,0,1,0.1,-0.3,0,1,-0.04,0.99,1,1,0.33,2,3,2,0,1,1,1,1,1,0.94,1.06,2.0,-2.11,-3.05,-4.11,-0.37,10.59,3.84,3.47,11.5,22.09,-5.62,3.41,-2.21,9.02,5.61,11.23,0.61,6.7,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1
